_id,device_id,store_id,device_type,device_group,make,model,serial_number,pump,grade,capacity,inspection_cycle,remarks,deleted
9396771,1722,31791,GASOLINE,FUEL DISPENSER,GILBARCO,,417679,10,R-87,,12 MONTH,,0
9396772,1723,31791,GASOLINE,FUEL DISPENSER,GILBARCO,,417681,11,R-87,,12 MONTH,,0
9396773,1724,31791,GASOLINE,FUEL DISPENSER,GILBARCO,,417681,12,R-87,,12 MONTH,,0
9396774,1725,31791,DIESEL,FUEL DISPENSER,GILBARCO,,417685,13,DIESEL,,12 MONTH,,0
9396775,1726,31791,DIESEL,FUEL DISPENSER,GILBARCO,,417685,14,DIESEL,,12 MONTH,,0
9396776,1727,31791,DIESEL,FUEL DISPENSER,GILBARCO,,417686,15,DIESEL,,12 MONTH,,0
9396777,1728,31791,DIESEL,FUEL DISPENSER,GILBARCO,,417686,16,DIESEL,,12 MONTH,,0
9396778,1729,31791,KEROSENE,FUEL DISPENSER,GILBARCO,,417687,17,KEROSENE,,12 MONTH,,0
9396779,1730,30418,GASOLINE,FUEL DISPENSER,WAYNE,,706385,1,SP-93,,12 MONTH,,0
9396780,1731,30418,GASOLINE,FUEL DISPENSER,WAYNE,,706385,2,SP-93,,12 MONTH,,0
9396781,1732,30418,GASOLINE,FUEL DISPENSER,WAYNE,,706383,3,SP-93,,12 MONTH,,0
9396782,1733,30418,GASOLINE,FUEL DISPENSER,WAYNE,,706383,4,SP-93,,12 MONTH,,0
9396783,1734,30418,Gasoline,Fuel Dispenser,WAYNE,,706384,5,SP-93,,12 MONTH,,0
9396784,1735,30418,Gasoline,Fuel Dispenser,WAYNE,,706384,6,SP-93,,12 MONTH,,0
9396785,1736,30418,GASOLINE,FUEL DISPENSER,WAYNE,,706385,1,MG-89,,12 MONTH,,0
9396786,1737,30418,GASOLINE,FUEL DISPENSER,WAYNE,,706385,2,MG-89,,12 MONTH,,0
9396787,1738,30418,GASOLINE,FUEL DISPENSER,WAYNE,,706383,3,MG-89,,12 MONTH,,0
9396788,1739,30418,Gasoline,Fuel Dispenser,WAYNE,,706384,5,MG-89,,12 MONTH,,0
9396789,1740,30418,Gasoline,Fuel Dispenser,WAYNE,,706384,6,MG-89,,12 MONTH,,0
9396790,1741,30418,GASOLINE,FUEL DISPENSER,WAYNE,,706385,1,R-87,,12 MONTH,,0
9396791,1742,30418,Gasoline,Fuel Dispenser,WAYNE,,706385,2,R-87,,12 MONTH,,0
9396792,1743,30418,Gasoline,Fuel Dispenser,WAYNE,,706384,5,R-87,,12 MONTH,,0
9396793,1744,30418,GASOLINE,FUEL DISPENSER,WAYNE,,706384,6,R-87,,12 MONTH,,0
9396794,1745,30431,Gasoline,Fuel Dispenser,TOKHEIM,,05866,3,SP-93,,12 MONTH,,1
9396795,1746,30431,Gasoline,Fuel Dispenser,TOKHEIM,,05866,4,SP-93,,12 MONTH,,1
9396796,1747,30431,Gasoline,Fuel Dispenser,TOKHEIM,,05851,7,SP-93,,12 MONTH,,1
9396797,1748,30431,Gasoline,Fuel Dispenser,TOKHEIM,,05851,8,SP-93,,12 MONTH,,1
9396798,1749,30431,Gasoline,Fuel Dispenser,TOKHEIM,,05866,3,MG-89,,12 MONTH,,1
9396799,1750,30431,Gasoline,Fuel Dispenser,TOKHEIM,,05866,4,MG-89,,12 MONTH,,1
9396800,1751,30431,Gasoline,Fuel Dispenser,TOKHEIM,,05851,7,MG-89,,12 MONTH,,1
9396801,1752,30431,Gasoline,Fuel Dispenser,TOKHEIM,,05851,8,MG-89,,12 MONTH,,1
9396802,1753,30431,Gasoline,Fuel Dispenser,TOKHEIM,,05866,3,R-87,,12 MONTH,,1
9396803,1754,30431,Gasoline,Fuel Dispenser,TOKHEIM,,05866,4,R-87,,12 MONTH,,1
9396804,1755,30431,Gasoline,Fuel Dispenser,TOKHEIM,,05851,7,R-87,,12 MONTH,,1
9396805,1756,30431,Gasoline,Fuel Dispenser,TOKHEIM,,05851,8,R-87,,12 MONTH,,1
9396806,1757,30431,Diesel,Fuel Dispenser,TOKHEIM,,27918,1,DIESEL,,12 MONTH,,1
9396807,1758,30431,Diesel,Fuel Dispenser,TOKHEIM,,27918,2,DIESEL,,12 MONTH,,1
9396808,1759,30431,Off-Road Diesel (Home Heating),Fuel Dispenser,TOKHEIM,,43077,5,OFF RD DIESEL,,12 MONTH,,1
9396809,1760,30431,Diesel,Fuel Dispenser,TOKHEIM,,43077,6,DIESEL,,12 MONTH,,1
9396810,1761,30447,GASOLINE,FUEL DISPENSER,TOKHEIM,,016251,1,SP-93,,12 MONTH,,1
9396811,1762,30447,GASOLINE,FUEL DISPENSER,TOKHEIM,,016251,2,SP-93,,12 MONTH,REJECTED,1
9396812,1763,30447,GASOLINE,FUEL DISPENSER,TOKHEIM,,016260,3,SP-93,,12 MONTH,,1
9396813,1764,30447,GASOLINE,FUEL DISPENSER,TOKHEIM,,016260,4,SP-93,,12 MONTH,,0
9396814,1765,30447,Gasoline,Fuel Dispenser,TOKHEIM,,016251,1,R-87,,12 MONTH,,1
9396815,1766,30447,GASOLINE,FUEL DISPENSER,TOKHEIM,,016251,2,R-87,,12 MONTH,REJECTED,0
9396816,1767,30447,GASOLINE,FUEL DISPENSER,TOKHEIM,,016260,3,R-87,,12 MONTH,,0
9396817,1768,30447,GASOLINE,FUEL DISPENSER,TOKHEIM,,016260,4,R-87,,12 MONTH,,0
9396818,1769,30537,GASOLINE,FUEL DISPENSER,TOKHEIM,,29489,1,SP-93,,12 MONTH,+ .02,0
9396819,1770,30537,Gasoline,Fuel Dispenser,TOKHEIM,,29489,2,SP-93,,12 MONTH,,0
9396820,1771,30537,GASOLINE,FUEL DISPENSER,TOKHEIM,,29615,3,SP-93,,12 MONTH,+ .01,0
9396821,1772,30537,Gasoline,Fuel Dispenser,TOKHEIM,,29615,4,SP-93,,12 MONTH,,0
9396822,1773,30537,Gasoline,Fuel Dispenser,TOKHEIM,,29497,5,SP-93,,12 MONTH,,0
9396823,1774,30537,GASOLINE,FUEL DISPENSER,TOKHEIM,,29497,6,SP-93,,12 MONTH,+ .01,0
9396824,1775,30537,GASOLINE,FUEL DISPENSER,TOKHEIM,,29556,7,SP-93,,12 MONTH,+ .01,0
9396825,1776,30537,Gasoline,Fuel Dispenser,TOKHEIM,,29556,8,SP-93,,12 MONTH,,0
9396826,1777,30537,Diesel,Fuel Dispenser,TOKHEIM,,29615,7,DIESEL,,12 MONTH,,0
9396827,1778,30537,Diesel,Fuel Dispenser,TOKHEIM,,29615,8,DIESEL,,12 MONTH,,0
9396828,1779,30537,Gasoline,Fuel Dispenser,TOKHEIM,,29489,1,MG-89,,12 MONTH,,0
9396829,1780,30537,Gasoline,Fuel Dispenser,TOKHEIM,,29489,2,MG-89,,12 MONTH,,0
9396830,1781,30537,Gasoline,Fuel Dispenser,TOKHEIM,,29615,3,MG-89,,12 MONTH,,0
9396831,1782,30537,GASOLINE,FUEL DISPENSER,TOKHEIM,,29615,4,MG-89,,12 MONTH,+ .02,0
9396832,1783,30537,GASOLINE,FUEL DISPENSER,TOKHEIM,,29497,5,MG-89,,12 MONTH,+ .04,0
9396833,1784,30537,Gasoline,Fuel Dispenser,TOKHEIM,,29497,6,MG-89,,12 MONTH,,0
9396834,1785,30537,Gasoline,Fuel Dispenser,TOKHEIM,,29556,7,MG-89,,12 MONTH,,0
9396835,1786,30537,GASOLINE,FUEL DISPENSER,TOKHEIM,,29556,8,MG-89,,12 MONTH,+ .01,0
9396836,1787,30537,DIESEL,FUEL DISPENSER,TOKHEIM,,29556,3,DIESEL,,12 MONTH,+ .28,0
9396837,1788,30537,Diesel,Fuel Dispenser,TOKHEIM,,29556,4,DIESEL,,12 MONTH,,0
9396838,1789,30537,GASOLINE,FUEL DISPENSER,TOKHEIM,,29489,1,R-87,,12 MONTH,,0
9396839,1790,30537,Gasoline,Fuel Dispenser,TOKHEIM,,29489,2,R-87,,12 MONTH,,0
9396840,1791,30537,Gasoline,Fuel Dispenser,TOKHEIM,,29615,3,R-87,,12 MONTH,,0
9396841,1792,30537,Gasoline,Fuel Dispenser,TOKHEIM,,29615,4,R-87,,12 MONTH,,0
9396842,1793,30537,Gasoline,Fuel Dispenser,TOKHEIM,,29497,5,R-87,,12 MONTH,,0
9396843,1794,30537,Gasoline,Fuel Dispenser,TOKHEIM,,29497,6,R-87,,12 MONTH,,0
9396844,1795,30537,GASOLINE,FUEL DISPENSER,TOKHEIM,,29556,7,R-87,,12 MONTH,+ .01,0
9396845,1796,30537,Gasoline,Fuel Dispenser,TOKHEIM,,29556,8,R-87,,12 MONTH,,0
9396846,1797,30537,Diesel,Fuel Dispenser,TOKHEIM,,50945,9,DIESEL,,12 MONTH,,0
9396847,1798,30537,Diesel,Fuel Dispenser,TOKHEIM,,50945,10,DIESEL,,12 MONTH,,0
9396848,1799,31510,Gasoline,Fuel Dispenser,TOKHEIM,,05866,3,SP-93,,12 MONTH,,1
9396849,1800,31510,Gasoline,Fuel Dispenser,TOKHEIM,,05866,4,SP-93,,12 MONTH,,1
9396850,1801,31510,Gasoline,Fuel Dispenser,TOKHEIM,,05851,7,SP-93,,12 MONTH,,1
9396851,1802,31510,Gasoline,Fuel Dispenser,TOKHEIM,,05851,8,SP-93,,12 MONTH,,1
9396852,1803,31510,Gasoline,Fuel Dispenser,TOKHEIM,,05866,3,PL-89,,12 MONTH,,1
9396853,1804,31510,Gasoline,Fuel Dispenser,TOKHEIM,,05866,4,PL-89,,12 MONTH,,1
9396854,1805,31510,Gasoline,Fuel Dispenser,TOKHEIM,,05851,7,PL-89,,12 MONTH,,1
9396855,1806,31510,Gasoline,Fuel Dispenser,TOKHEIM,,05851,8,PL-89,,12 MONTH,,1
9396856,1807,31510,Gasoline,Fuel Dispenser,TOKHEIM,,05866,3,R-87,,12 MONTH,,1
9396857,1808,31510,Gasoline,Fuel Dispenser,TOKHEIM,,05866,4,R-87,,12 MONTH,,1
9396858,1809,31510,Gasoline,Fuel Dispenser,TOKHEIM,,05851,7,R-87,,12 MONTH,,1
9396859,1810,31510,Gasoline,Fuel Dispenser,TOKHEIM,,05851,8,R-87,,12 MONTH,,1
9396860,1811,31510,Diesel,Fuel Dispenser,TOKHEIM,,27918,1,DIESEL,,12 MONTH,,1
9396861,1812,31510,Diesel,Fuel Dispenser,TOKHEIM,,27918,2,DIESEL,,12 MONTH,,1
9396862,1813,31510,Diesel,Fuel Dispenser,TOKHEIM,,43077,5,DIESEL,,12 MONTH,,1
9396863,1814,31510,Diesel,Fuel Dispenser,TOKHEIM,,43077,6,DIESEL,,12 MONTH,,1
9396864,1815,31510,GASOLINE,FUEL DISPENSER,TOKHEIM,,05866,3,PL-89,,12 MONTH,,0
9396865,1816,31510,GASOLINE,FUEL DISPENSER,TOKHEIM,,05866,4,PL-89,,12 MONTH,,0
9396866,1817,31510,GASOLINE,FUEL DISPENSER,TOKHEIM,,05866,5,R-87,,12 MONTH,,0
9396867,1818,31510,GASOLINE,FUEL DISPENSER,TOKHEIM,,05866,6,R-87,,12 MONTH,,0
9396868,1819,31510,Diesel,Fuel Dispenser,TOKHEIM,,NSN,,DIESEL,,12 MONTH,,1
9396869,1820,31510,KEROSENE,FUEL DISPENSER,TOKHEIM,,NSN,13,KEROSENE,,12 MONTH,,0
9396870,1821,31571,GASOLINE,FUEL DISPENSER,WAYNE,,73000,1,PR-93,,12 MONTH,,0
9396871,1822,31571,GASOLINE,FUEL DISPENSER,WAYNE,,73000,2,PR-93,,12 MONTH,,0
9396872,1823,31571,GASOLINE,FUEL DISPENSER,WAYNE,,72999,3,PR-93,,12 MONTH,,0
9396873,1824,31571,GASOLINE,FUEL DISPENSER,WAYNE,,72999,4,PR-93,,12 MONTH,,0
9396874,1825,31571,GASOLINE,FUEL DISPENSER,WAYNE,,72998,5,PR-93,,12 MONTH,,0
9396875,1826,31571,GASOLINE,FUEL DISPENSER,WAYNE,,72998,6,PR-93,,12 MONTH,,0
9396876,1827,31571,GASOLINE,FUEL DISPENSER,WAYNE,,73001,7,PR-93,,12 MONTH,,0
9396877,1828,31571,GASOLINE,FUEL DISPENSER,WAYNE,,73001,8,PR-93,,12 MONTH,,0
9396878,1829,31571,GASOLINE,FUEL DISPENSER,WAYNE,,73000,1,PL-89,,12 MONTH,,0
9396879,1830,31571,GASOLINE,FUEL DISPENSER,WAYNE,,73000,2,PL-89,,12 MONTH,,0
9396880,1831,31571,GASOLINE,FUEL DISPENSER,WAYNE,,72999,3,PL-89,,12 MONTH,,0
9396881,1832,31571,GASOLINE,FUEL DISPENSER,WAYNE,,72999,4,PL-89,,12 MONTH,,0
9396882,1833,31571,GASOLINE,FUEL DISPENSER,WAYNE,,72998,5,PL-89,,12 MONTH,,0
9396883,1834,31571,GASOLINE,FUEL DISPENSER,WAYNE,,72998,6,PL-89,,12 MONTH,,0
9396884,1835,31571,GASOLINE,FUEL DISPENSER,WAYNE,,73001,7,PL-89,,12 MONTH,,0
9396885,1836,31571,GASOLINE,FUEL DISPENSER,WAYNE,,73001,8,PL-89,,12 MONTH,,0
9396886,1837,31571,GASOLINE,FUEL DISPENSER,WAYNE,,73000,1,R-87,,12 MONTH,,0
9396887,1838,31571,GASOLINE,FUEL DISPENSER,WAYNE,,73000,2,R-87,,12 MONTH,,0
9396888,1839,31571,GASOLINE,FUEL DISPENSER,WAYNE,,72999,3,R-87,,12 MONTH,,0
9396889,1840,31571,GASOLINE,FUEL DISPENSER,WAYNE,,72999,4,R-87,,12 MONTH,,0
9396890,1841,31571,GASOLINE,FUEL DISPENSER,WAYNE,,72998,5,R-87,,12 MONTH,,0
9396891,1842,31571,GASOLINE,FUEL DISPENSER,WAYNE,,72998,6,R-87,,12 MONTH,,0
9396892,1843,31571,GASOLINE,FUEL DISPENSER,WAYNE,,73001,7,R-87,,12 MONTH,,0
9396893,1844,31571,GASOLINE,FUEL DISPENSER,WAYNE,,73001,8,R-87,,12 MONTH,,0
9396894,1845,31581,GASOLINE,FUEL DISPENSER,WAYNE,,39145,1,U-93,,12 MONTH,,0
9396895,1846,31581,GASOLINE,FUEL DISPENSER,WAYNE,,39145,2,U-93,,12 MONTH,,0
9396896,1847,31581,GASOLINE,FUEL DISPENSER,WAYNE,,39546,3,U-93,,12 MONTH,,0
9396897,1848,31581,GASOLINE,FUEL DISPENSER,WAYNE,,39546,4,U-93,,12 MONTH,,0
9396898,1849,31581,GASOLINE,FUEL DISPENSER,WAYNE,,39145,1,PL-89,,12 MONTH,,0
9396899,1850,31581,GASOLINE,FUEL DISPENSER,WAYNE,,39145,2,PL-89,,12 MONTH,,0
9396900,1851,31581,GASOLINE,FUEL DISPENSER,WAYNE,,39546,3,PL-89,,12 MONTH,,0
9396901,1852,31581,GASOLINE,FUEL DISPENSER,WAYNE,,39546,4,PL-89,,12 MONTH,,0
9396902,1853,31581,GASOLINE,FUEL DISPENSER,WAYNE,,39145,1,R-87,,12 MONTH,,0
9396903,1854,31581,GASOLINE,FUEL DISPENSER,WAYNE,,39145,2,R-87,,12 MONTH,,0
9396904,1855,31581,GASOLINE,FUEL DISPENSER,WAYNE,,39546,3,R-87,,12 MONTH,,0
9396905,1856,31581,GASOLINE,FUEL DISPENSER,WAYNE,,39546,4,R-87,,12 MONTH,,0
9396906,1857,31594,GASOLINE,FUEL DISPENSER,WAYNE,,844820,1,U-93,,12 MONTH,,0
9396907,1858,31594,GASOLINE,FUEL DISPENSER,WAYNE,,844820,2,U-93,,12 MONTH,,0
9396908,1859,31594,GASOLINE,FUEL DISPENSER,WAYNE,,844810,3,U-93,,12 MONTH,,0
9396909,1860,31594,GASOLINE,FUEL DISPENSER,WAYNE,,844810,4,U-93,,12 MONTH,,0
9396910,1861,31594,DIESEL,FUEL DISPENSER,WAYNE,,844600,5,DIESEL,,12 MONTH,,1
9396911,1862,31594,DIESEL,FUEL DISPENSER,WAYNE,,844600,6,DIESEL,,12 MONTH,,1
9396912,1863,31594,GASOLINE,FUEL DISPENSER,WAYNE,,844820,1,MG-89,,12 MONTH,,0
9396913,1864,31594,GASOLINE,FUEL DISPENSER,WAYNE,,844820,2,MG-89,,12 MONTH,,0
9396914,1865,31594,GASOLINE,FUEL DISPENSER,WAYNE,,844810,3,MG-89,,12 MONTH,,0
9396915,1866,31594,GASOLINE,FUEL DISPENSER,WAYNE,,844810,4,MG-89,,12 MONTH,,0
9396916,1867,31594,GASOLINE,FUEL DISPENSER,TOKHEIM,,002474,5,MG-89,,12 MONTH,,1
9396917,1868,31594,GASOLINE,FUEL DISPENSER,TOKHEIM,,002474,6,MG-89,,12 MONTH,,1
9396918,1869,31594,GASOLINE,FUEL DISPENSER,WAYNE,,844820,1,R-87,,12 MONTH,,0
9396919,1870,31594,GASOLINE,FUEL DISPENSER,WAYNE,,844820,2,R-87,,12 MONTH,,0
9396920,1871,31594,GASOLINE,FUEL DISPENSER,WAYNE,,844810,3,R-87,,12 MONTH,,0
9396921,1872,31594,GASOLINE,FUEL DISPENSER,WAYNE,,844810,4,R-87,,12 MONTH,,0
9396922,1873,31594,Gasoline,Fuel Dispenser,TOKHEIM,,002474,5,R-87,,12 MONTH,,1
9396923,1874,31594,Gasoline,Fuel Dispenser,TOKHEIM,,002474,6,R-87,,12 MONTH,,1
9396924,1875,31594,DIESEL,FUEL DISPENSER,TOKHEIM,,062979,7,DIESEL,,12 MONTH,,1
9396925,1876,31594,DIESEL,FUEL DISPENSER,TOKHEIM,,062979,8,DIESEL,,12 MONTH,,1
9396926,1877,31605,GASOLINE,FUEL DISPENSER,GILBARCO,,90109,1,SP-93,,12 MONTH,,0
9396927,1878,31605,GASOLINE,FUEL DISPENSER,GILBARCO,,90109,2,SP-93,,12 MONTH,,0
9396928,1879,31605,GASOLINE,FUEL DISPENSER,GILBARCO,,90112,3,SP-93,,12 MONTH,,0
9396929,1880,31605,GASOLINE,FUEL DISPENSER,GILBARCO,,90112,4,SP-93,,12 MONTH,,0
9396930,1881,31605,GASOLINE,FUEL DISPENSER,GILBARCO,,90109,1,MG-89,,12 MONTH,,0
9396931,1882,31605,GASOLINE,FUEL DISPENSER,GILBARCO,,90109,2,MG-89,,12 MONTH,,0
9396932,1883,31605,GASOLINE,FUEL DISPENSER,GILBARCO,,90112,3,MG-89,,12 MONTH,,0
9396933,1884,31605,GASOLINE,FUEL DISPENSER,GILBARCO,,90112,4,MG-89,,12 MONTH,,0
9396934,1885,31605,GASOLINE,FUEL DISPENSER,GILBARCO,,90109,1,R-87,,12 MONTH,,0
9396935,1886,31605,GASOLINE,FUEL DISPENSER,GILBARCO,,90109,2,R-87,,12 MONTH,,0
9396936,1887,31605,GASOLINE,FUEL DISPENSER,GILBARCO,,90112,3,R-87,,12 MONTH,,0
9396937,1888,31605,GASOLINE,FUEL DISPENSER,GILBARCO,,90112,4,R-87,,12 MONTH,,0
9396938,1889,31605,DIESEL,FUEL DISPENSER,GILBARCO,,90112,3,DIESEL,,12 MONTH,,0
9396939,1890,31605,DIESEL,FUEL DISPENSER,GILBARCO,,90112,4,DIESEL,,12 MONTH,,0
9396940,1891,31605,KEROSENE,FUEL DISPENSER,GILBARCO,,86155,5,KEROSENE,,12 MONTH,,0
9396941,1892,31605,KEROSENE,FUEL DISPENSER,GILBARCO,,86155,6,KEROSENE,,12 MONTH,,0
9396942,1893,31703,GASOLINE,FUEL DISPENSER,GILBARCO,,18112,1,PR-93,,12 MONTH,,0
9396943,1894,31703,GASOLINE,FUEL DISPENSER,GILBARCO,,18112,2,PR-93,,12 MONTH,,0
9396944,1895,31703,GASOLINE,FUEL DISPENSER,GILBARCO,,18173,3,PR-93,,12 MONTH,,0
9396945,1896,31703,GASOLINE,FUEL DISPENSER,GILBARCO,,18173,4,PR-93,,12 MONTH,,0
9396946,1897,31703,GASOLINE,FUEL DISPENSER,GILBARCO,,18112,1,S-89,,12 MONTH,,0
9396947,1898,31703,GASOLINE,FUEL DISPENSER,GILBARCO,,18112,2,S-89,,12 MONTH,,0
9396948,1899,31703,GASOLINE,FUEL DISPENSER,GILBARCO,,18173,3,S-89,,12 MONTH,,0
9396949,1900,31703,GASOLINE,FUEL DISPENSER,GILBARCO,,18173,4,S-89,,12 MONTH,,0
9396950,1901,31703,Gasoline,Fuel Dispenser,GILBARCO,,18112,1,R-87,,12 MONTH,,0
9396951,1902,31703,Gasoline,Fuel Dispenser,GILBARCO,,18112,2,R-87,,12 MONTH,,0
9396952,1903,31703,GASOLINE,FUEL DISPENSER,GILBARCO,,18173,3,R-87,,12 MONTH,,0
9396953,1904,31703,GASOLINE,FUEL DISPENSER,GILBARCO,,18173,4,R-87,,12 MONTH,,0
9396954,1905,31720,Gasoline,Fuel Dispenser,SCHLUM,,313508,1,SP-93,,12 MONTH,,0
9396955,1906,31720,GASOLINE,FUEL DISPENSER,SCHLUM,,313508,2,SP-93,,12 MONTH,+ .01,0
9396956,1907,31720,GASOLINE,FUEL DISPENSER,SCHLUM,,313509,3,SP-93,,12 MONTH,+ .02,0
9396957,1908,31720,GASOLINE,FUEL DISPENSER,SCHLUM,,313509,4,SP-93,,12 MONTH,OUT OF ORDER - + .81,0
9396958,1909,31720,GASOLINE,FUEL DISPENSER,SCHLUM,,431514,5,SP-93,,12 MONTH,+ .01,0
9396959,1910,31720,Gasoline,Fuel Dispenser,SCHLUM,,431514,6,SP-93,,12 MONTH,,0
9396960,1911,31720,Gasoline,Fuel Dispenser,SCHLUM,,431530,7,SP-93,,12 MONTH,,0
9396961,1912,31720,Gasoline,Fuel Dispenser,SCHLUM,,431530,8,SP-93,,12 MONTH,,0
9396962,1913,31720,Gasoline,Fuel Dispenser,SCHLUM,,313508,1,PL-89,,12 MONTH,,0
9396963,1914,31720,Gasoline,Fuel Dispenser,SCHLUM,,313508,2,PL-89,,12 MONTH,,0
9396964,1915,31720,Gasoline,Fuel Dispenser,SCHLUM,,313509,3,PL-89,,12 MONTH,,0
9396965,1916,31720,GASOLINE,FUEL DISPENSER,SCHLUM,,313509,4,PL-89,,12 MONTH,OUT OF ORDER,0
9396966,1917,31720,Gasoline,Fuel Dispenser,SCHLUM,,431514,5,PL-89,,12 MONTH,,0
9396967,1918,31720,Gasoline,Fuel Dispenser,SCHLUM,,431514,6,PL-89,,12 MONTH,,0
9396968,1919,31720,Gasoline,Fuel Dispenser,SCHLUM,,431530,7,PL-89,,12 MONTH,,0
9396969,1920,31720,GASOLINE,FUEL DISPENSER,SCHLUM,,431530,8,PL-89,,12 MONTH,+ .03,0
9396970,1921,31720,GASOLINE,FUEL DISPENSER,SCHLUM,,313508,1,R-87,,12 MONTH,+ .02,0
9396971,1922,31720,GASOLINE,FUEL DISPENSER,SCHLUM,,313508,2,R-87,,12 MONTH,,0
9396972,1923,31720,Gasoline,Fuel Dispenser,SCHLUM,,313509,3,R-87,,12 MONTH,,0
9396973,1924,31720,GASOLINE,FUEL DISPENSER,SCHLUM,,313509,4,R-87,,12 MONTH,OUT OF ORDER,0
9396974,1925,31720,Gasoline,Fuel Dispenser,SCHLUM,,431514,5,R-87,,12 MONTH,,0
9396975,1926,31720,Gasoline,Fuel Dispenser,SCHLUM,,431514,6,R-87,,12 MONTH,,0
9396976,1927,31720,Gasoline,Fuel Dispenser,SCHLUM,,431530,7,R-87,,12 MONTH,,0
9396977,1928,31720,Gasoline,Fuel Dispenser,SCHLUM,,431530,8,R-87,,12 MONTH,,0
9396978,1929,31720,DIESEL,FUEL DISPENSER,TOKHEIM,,0799,9,DIESEL,,12 MONTH,+ .05,0
9396979,1930,31720,DIESEL,FUEL DISPENSER,TOKHEIM,,0799,10,DIESEL,,12 MONTH,,0
9396980,1931,31721,GASOLINE,FUEL DISPENSER,GILBARCO,,333673,1,PR-93,,12 MONTH,,0
9396981,1932,31721,GASOLINE,FUEL DISPENSER,GILBARCO,,333673,2,PR-93,,12 MONTH,,0
9396982,1933,31721,GASOLINE,FUEL DISPENSER,GILBARCO,,333674,3,PR-93,,12 MONTH,,0
9396983,1934,31721,GASOLINE,FUEL DISPENSER,GILBARCO,,333674,4,PR-93,,12 MONTH,,0
9396984,1935,31721,GASOLINE,FUEL DISPENSER,GILBARCO,,333673,1,PL-89,,12 MONTH,,0
9396985,1936,31721,GASOLINE,FUEL DISPENSER,GILBARCO,,333673,2,PL-89,,12 MONTH,,0
9396986,1937,31721,GASOLINE,FUEL DISPENSER,GILBARCO,,333674,3,PL-89,,12 MONTH,,0
9396987,1938,31721,GASOLINE,FUEL DISPENSER,GILBARCO,,333674,4,PL-89,,12 MONTH,,0
9396988,1939,31721,GASOLINE,FUEL DISPENSER,GILBARCO,,333673,1,R-87,,12 MONTH,,0
9396989,1940,31721,GASOLINE,FUEL DISPENSER,GILBARCO,,333673,2,R-87,,12 MONTH,,0
9396990,1941,31721,GASOLINE,FUEL DISPENSER,GILBARCO,,333674,3,R-87,,12 MONTH,,0
9396991,1942,31721,GASOLINE,FUEL DISPENSER,GILBARCO,,333674,4,R-87,,12 MONTH,,0
9396992,1943,31721,DIESEL,FUEL DISPENSER,GILBARCO,,333673,1,DIESEL,,12 MONTH,,0
9396993,16213,31888,GASOLINE,FUEL DISPENSER,GILBARCO,,316472,3,PR-93,,12 MONTH,,0
9396994,1945,31760,GASOLINE,FUEL DISPENSER,WAYNE,,57448,1,SP-93,,12 MONTH,,0
9396995,1946,31760,GASOLINE,FUEL DISPENSER,WAYNE,,57448,2,SP-93,,12 MONTH,,0
9396996,1947,31760,GASOLINE,FUEL DISPENSER,WAYNE,,57860,3,SP-93,,12 MONTH,,0
9396997,1948,31760,GASOLINE,FUEL DISPENSER,WAYNE,,57860,4,SP-93,,12 MONTH,,0
9396998,1949,31760,GASOLINE,FUEL DISPENSER,WAYNE,,57448,1,MG-89,,12 MONTH,,0
9396999,1950,31760,GASOLINE,FUEL DISPENSER,WAYNE,,57448,2,MG-89,,12 MONTH,,0
9397000,1951,31760,GASOLINE,FUEL DISPENSER,WAYNE,,57860,3,MG-89,,12 MONTH,,0
9397001,1952,31760,GASOLINE,FUEL DISPENSER,WAYNE,,57860,4,MG-89,,12 MONTH,,0
9397002,1953,31760,GASOLINE,FUEL DISPENSER,WAYNE,,57448,1,R-87,,12 MONTH,,0
9397003,1954,31760,GASOLINE,FUEL DISPENSER,WAYNE,,57448,2,R-87,,12 MONTH,,0
9397004,1955,31760,GASOLINE,FUEL DISPENSER,WAYNE,,57860,3,R-87,,12 MONTH,,0
9397005,1956,31760,GASOLINE,FUEL DISPENSER,WAYNE,,57860,4,R-87,,12 MONTH,,0
9397006,1957,31760,ETHANOL,FUEL DISPENSER,WAYNE,,57860,3,REC-90,,12 MONTH,,0
9397007,1958,31760,ETHANOL,FUEL DISPENSER,WAYNE,,57860,4,REC-90,,12 MONTH,,0
9397008,1959,31797,GASOLINE,FUEL DISPENSER,WAYNE,,24186,1,SP-93,,12 MONTH,,0
9397009,1960,31797,Gasoline,Fuel Dispenser,WAYNE,,24186,2,SP-93,,12 MONTH,,0
9397010,1961,31797,Gasoline,Fuel Dispenser,WAYNE,,24187,3,SP-93,,12 MONTH,,0
9397011,1962,31797,GASOLINE,FUEL DISPENSER,WAYNE,,24187,4,SP-93,,12 MONTH,+ .01,0
9397012,1963,31797,GASOLINE,FUEL DISPENSER,WAYNE,,24184,5,SP-93,,12 MONTH,+ .03,0
9397013,1964,31797,GASOLINE,FUEL DISPENSER,WAYNE,,24184,6,SP-93,,12 MONTH,,0
9397014,1965,31797,Gasoline,Fuel Dispenser,WAYNE,,24185,7,SP-93,,12 MONTH,,0
9397015,1966,31797,GASOLINE,FUEL DISPENSER,WAYNE,,24185,8,SP-93,,12 MONTH,,0
9397016,1967,31797,GASOLINE,FUEL DISPENSER,WAYNE,,24186,1,MG-89,,12 MONTH,,0
